,geg_lat,geg_lon,district_name,province_name,param_name,param_formula,date1,value1,date2,value2,date3,value3
0,53.121774,17.987883,Bydgoszcz,KUJAWSKO-POMORSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,39.4,2021-03-24 20:00:00,44.3,2021-03-24 19:00:00,41.0
0,53.121774,17.987883,Bydgoszcz,KUJAWSKO-POMORSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,13.1,2021-03-24 20:00:00,12.0,2021-03-24 19:00:00,10.5
0,53.134088,17.995712,Bydgoszcz,KUJAWSKO-POMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,33.7,2021-03-24 20:00:00,38.5,2021-03-24 19:00:00,34.9
0,53.134088,17.995712,Bydgoszcz,KUJAWSKO-POMORSKIE,ozon,O3,2021-03-24 21:00:00,24.0,2021-03-24 20:00:00,21.0,2021-03-24 19:00:00,25.0
0,53.134088,17.995712,Bydgoszcz,KUJAWSKO-POMORSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,46.6,2021-03-24 20:00:00,46.5,2021-03-24 19:00:00,39.6
0,53.134088,17.995712,Bydgoszcz,KUJAWSKO-POMORSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,23.6,2021-03-24 20:00:00,22.7,2021-03-24 19:00:00,17.7
0,53.134088,17.995712,Bydgoszcz,KUJAWSKO-POMORSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,3.1,2021-03-24 20:00:00,3.2,2021-03-24 19:00:00,3.0
0,51.947935,14.724985,krośnieński,LUBUSKIE,benzen,C6H6,2021-03-24 21:00:00,4.7259,2021-03-24 20:00:00,3.8997,2021-03-24 19:00:00,1.2132
0,51.947935,14.724985,krośnieński,LUBUSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,19.1083,2021-03-24 20:00:00,21.2497,2021-03-24 19:00:00,15.6394
0,51.947935,14.724985,krośnieński,LUBUSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,115.294,2021-03-24 20:00:00,114.357,2021-03-24 19:00:00,106.593
0,51.947935,14.724985,krośnieński,LUBUSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,106.015,2021-03-24 20:00:00,95.7057,2021-03-24 19:00:00,91.5777
0,51.809103,15.708042,nowosolski,LUBUSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,105.474,2021-03-24 19:00:00,61.5365
0,51.758050,19.529786,Łódź,ŁÓDZKIE,ozon,O3,2021-03-24 21:00:00,41.6,2021-03-24 20:00:00,46.5,2021-03-24 19:00:00,51.3
0,51.758050,19.529786,Łódź,ŁÓDZKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,41.0,2021-03-24 20:00:00,33.0,2021-03-24 19:00:00,29.0
0,51.758050,19.529786,Łódź,ŁÓDZKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,31.0,2021-03-24 20:00:00,25.0,2021-03-24 19:00:00,22.0
0,51.775411,19.450900,Łódź,ŁÓDZKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,7.0,2021-03-24 20:00:00,6.6,2021-03-24 19:00:00,6.8
0,51.775411,19.450900,Łódź,ŁÓDZKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,48.1,2021-03-24 20:00:00,48.6,2021-03-24 19:00:00,44.5
0,51.775411,19.450900,Łódź,ŁÓDZKIE,benzen,C6H6,2021-03-24 21:00:00,4.12,2021-03-24 20:00:00,3.2,2021-03-24 19:00:00,3.12
0,51.775411,19.450900,Łódź,ŁÓDZKIE,tlenek węgla,CO,2021-03-24 21:00:00,657.0,2021-03-24 20:00:00,559.0,2021-03-24 19:00:00,554.0
0,51.775411,19.450900,Łódź,ŁÓDZKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,30.6,2021-03-24 20:00:00,31.4,2021-03-24 19:00:00,29.3
0,51.667981,19.368683,pabianicki,ŁÓDZKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,56.0,2021-03-24 20:00:00,50.0,2021-03-24 19:00:00,39.0
0,51.667981,19.368683,pabianicki,ŁÓDZKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,6.6,2021-03-24 20:00:00,6.8,2021-03-24 19:00:00,6.7
0,51.667981,19.368683,pabianicki,ŁÓDZKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,19.0,2021-03-24 20:00:00,20.3,2021-03-24 19:00:00,21.8
0,51.667981,19.368683,pabianicki,ŁÓDZKIE,ozon,O3,2021-03-24 21:00:00,40.3,2021-03-24 20:00:00,41.1,2021-03-24 19:00:00,44.2
0,51.856692,19.421231,zgierski,ŁÓDZKIE,tlenek węgla,CO,2021-03-24 21:00:00,1067.0,2021-03-24 20:00:00,961.0,2021-03-24 19:00:00,916.0
0,51.856692,19.421231,zgierski,ŁÓDZKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,37.5,2021-03-24 20:00:00,39.3,2021-03-24 19:00:00,37.8
0,51.856692,19.421231,zgierski,ŁÓDZKIE,ozon,O3,2021-03-24 21:00:00,24.2,2021-03-24 20:00:00,25.3,2021-03-24 19:00:00,29.9
0,51.856692,19.421231,zgierski,ŁÓDZKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,91.0,2021-03-24 20:00:00,97.0,2021-03-24 19:00:00,110.0
0,51.856692,19.421231,zgierski,ŁÓDZKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,54.0,2021-03-24 20:00:00,58.0,2021-03-24 19:00:00,66.0
0,51.856692,19.421231,zgierski,ŁÓDZKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,15.4,2021-03-24 20:00:00,16.4,2021-03-24 19:00:00,18.6
0,51.754613,19.434925,Łódź,ŁÓDZKIE,benzen,C6H6,2021-03-24 21:00:00,1.29,2021-03-24 20:00:00,0.93,2021-03-24 19:00:00,0.64
0,51.754613,19.434925,Łódź,ŁÓDZKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,46.0,2021-03-24 20:00:00,42.0,2021-03-24 19:00:00,38.0
0,51.754613,19.434925,Łódź,ŁÓDZKIE,tlenek węgla,CO,2021-03-24 21:00:00,506.0,2021-03-24 20:00:00,438.0,2021-03-24 19:00:00,398.0
0,51.754613,19.434925,Łódź,ŁÓDZKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,28.9,2021-03-24 20:00:00,26.3,2021-03-24 19:00:00,23.5
0,52.143250,19.233225,łęczycki,ŁÓDZKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,3.7,2021-03-24 20:00:00,2.8,2021-03-24 19:00:00,3.0
0,52.143250,19.233225,łęczycki,ŁÓDZKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,17.1,2021-03-24 20:00:00,18.8,2021-03-24 19:00:00,16.1
0,52.143250,19.233225,łęczycki,ŁÓDZKIE,ozon,O3,2021-03-24 21:00:00,25.7,2021-03-24 20:00:00,21.8,2021-03-24 19:00:00,30.4
0,52.143250,19.233225,łęczycki,ŁÓDZKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,40.0,2021-03-24 20:00:00,49.0,2021-03-24 19:00:00,38.0
0,51.291175,19.517556,piotrkowski,ŁÓDZKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,9.1,2021-03-24 20:00:00,7.5,2021-03-24 19:00:00,8.2
0,51.291175,19.517556,piotrkowski,ŁÓDZKIE,ozon,O3,2021-03-24 21:00:00,51.0,2021-03-24 20:00:00,54.3,2021-03-24 19:00:00,56.0
0,51.291175,19.517556,piotrkowski,ŁÓDZKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,2.5,2021-03-24 20:00:00,2.2,2021-03-24 19:00:00,2.3
0,51.404406,19.696956,Piotrków Trybunalski,ŁÓDZKIE,tlenek węgla,CO,2021-03-24 21:00:00,412.0,2021-03-24 20:00:00,534.0,2021-03-24 19:00:00,450.0
0,51.404406,19.696956,Piotrków Trybunalski,ŁÓDZKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,28.0,2021-03-24 20:00:00,37.2,2021-03-24 19:00:00,32.3
0,51.404406,19.696956,Piotrków Trybunalski,ŁÓDZKIE,ozon,O3,2021-03-24 21:00:00,39.9,2021-03-24 20:00:00,34.6,2021-03-24 19:00:00,39.5
0,51.404406,19.696956,Piotrków Trybunalski,ŁÓDZKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,41.0,2021-03-24 20:00:00,47.0,2021-03-24 19:00:00,39.0
0,51.404406,19.696956,Piotrków Trybunalski,ŁÓDZKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,7.9,2021-03-24 20:00:00,12.7,2021-03-24 19:00:00,10.5
0,51.067439,19.448694,radomszczański,ŁÓDZKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,209.0,2021-03-24 20:00:00,147.0,2021-03-24 19:00:00,81.0
0,51.067439,19.448694,radomszczański,ŁÓDZKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,15.86,2021-03-24 20:00:00,20.11,2021-03-24 19:00:00,23.59
0,51.067439,19.448694,radomszczański,ŁÓDZKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,58.3,2021-03-24 20:00:00,75.8,2021-03-24 19:00:00,62.5
0,51.067439,19.448694,radomszczański,ŁÓDZKIE,tlenek węgla,CO,2021-03-24 21:00:00,2237.0,2021-03-24 20:00:00,1901.0,2021-03-24 19:00:00,1066.0
0,51.067439,19.448694,radomszczański,ŁÓDZKIE,ozon,O3,2021-03-24 21:00:00,9.2,2021-03-24 20:00:00,10.5,2021-03-24 19:00:00,15.2
0,51.067439,19.448694,radomszczański,ŁÓDZKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,138.0,2021-03-24 20:00:00,99.0,2021-03-24 19:00:00,48.0
0,52.053811,20.429892,żyrardowski,MAZOWIECKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,42.19,2021-03-24 20:00:00,36.99,2021-03-24 19:00:00,35.41
0,52.053811,20.429892,żyrardowski,MAZOWIECKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,32.04,2021-03-24 20:00:00,28.19,2021-03-24 19:00:00,25.79
0,52.943172,21.288167,makowski,MAZOWIECKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,20.12,2021-03-24 20:00:00,26.87,2021-03-24 19:00:00,23.36
0,52.943172,21.288167,makowski,MAZOWIECKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,5.08,2021-03-24 20:00:00,6.38,2021-03-24 19:00:00,6.28
0,52.943172,21.288167,makowski,MAZOWIECKIE,ozon,O3,2021-03-24 21:00:00,49.85,2021-03-24 20:00:00,49.46,2021-03-24 19:00:00,55.02
0,52.943172,21.288167,makowski,MAZOWIECKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,1.93,2021-03-24 20:00:00,2.11,2021-03-24 19:00:00,2.02
0,52.943172,21.288167,makowski,MAZOWIECKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,16.34,2021-03-24 20:00:00,21.69,2021-03-24 19:00:00,18.91
0,52.080625,21.111186,piaseczyński,MAZOWIECKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,36.51,2021-03-24 20:00:00,38.91,2021-03-24 19:00:00,41.19
0,52.080625,21.111186,piaseczyński,MAZOWIECKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,31.71,2021-03-24 20:00:00,31.52,2021-03-24 19:00:00,31.82
0,52.602534,19.645100,płocki,MAZOWIECKIE,benzen,C6H6,2021-03-24 21:00:00,1.4,2021-03-24 20:00:00,2.22,2021-03-24 19:00:00,1.15
0,52.602534,19.645100,płocki,MAZOWIECKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,2.04,2021-03-24 20:00:00,2.41,2021-03-24 19:00:00,2.29
0,52.602534,19.645100,płocki,MAZOWIECKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,41.321,2021-03-24 20:00:00,35.14,2021-03-24 19:00:00,27.821
0,52.851783,19.662061,sierpecki,MAZOWIECKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,59.9,2021-03-24 20:00:00,56.4,2021-03-24 19:00:00,62.23
0,52.851783,19.662061,sierpecki,MAZOWIECKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,64.49,2021-03-24 20:00:00,60.92,2021-03-24 19:00:00,67.04
0,50.676856,17.950278,Opole,OPOLSKIE,benzen,C6H6,2021-03-24 21:00:00,0.97693,2021-03-24 20:00:00,0.65896,2021-03-24 19:00:00,0.5857
0,50.676856,17.950278,Opole,OPOLSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,7.6085,2021-03-24 20:00:00,8.59035,2021-03-24 19:00:00,5.58563
0,50.676856,17.950278,Opole,OPOLSKIE,ozon,O3,2021-03-24 21:00:00,9.82813,2021-03-24 20:00:00,5.34641,2021-03-24 19:00:00,18.1204
0,50.676856,17.950278,Opole,OPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,45.1417,2021-03-24 20:00:00,55.868,2021-03-24 19:00:00,36.2235
0,50.666736,17.899137,Opole,OPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,62.2007,2021-03-24 20:00:00,74.9229,2021-03-24 19:00:00,44.9774
0,50.666736,17.899137,Opole,OPOLSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,47.4288,2021-03-24 20:00:00,55.7033,2021-03-24 19:00:00,31.3436
0,50.349608,18.236575,kędzierzyńsko-kozielski,OPOLSKIE,benzen,C6H6,2021-03-24 21:00:00,2.00321,2021-03-24 20:00:00,1.13086,2021-03-24 19:00:00,1.15375
0,50.349608,18.236575,kędzierzyńsko-kozielski,OPOLSKIE,tlenek węgla,CO,2021-03-24 21:00:00,528.03,2021-03-24 20:00:00,396.46999999999997,2021-03-24 19:00:00,370.8
0,50.349608,18.236575,kędzierzyńsko-kozielski,OPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,25.4445,2021-03-24 20:00:00,29.5574,2021-03-24 19:00:00,23.6169
0,50.349608,18.236575,kędzierzyńsko-kozielski,OPOLSKIE,ozon,O3,2021-03-24 21:00:00,33.5711,2021-03-24 20:00:00,26.3089,2021-03-24 19:00:00,39.9417
0,50.349608,18.236575,kędzierzyńsko-kozielski,OPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,65.7358,2021-03-24 20:00:00,43.6536,2021-03-24 19:00:00,42.0894
0,50.349608,18.236575,kędzierzyńsko-kozielski,OPOLSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,54.3688,2021-03-24 20:00:00,31.0205,2021-03-24 19:00:00,31.681
0,50.349608,18.236575,kędzierzyńsko-kozielski,OPOLSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,9.96965,2021-03-24 20:00:00,7.72596,2021-03-24 19:00:00,7.59413
0,50.876983,18.416878,oleski,OPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,59.9218,2021-03-24 20:00:00,90.8442,2021-03-24 19:00:00,50.6808
0,50.876983,18.416878,oleski,OPOLSKIE,ozon,O3,2021-03-24 21:00:00,12.5633,2021-03-24 20:00:00,21.2856,2021-03-24 19:00:00,21.43
0,50.876983,18.416878,oleski,OPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,40.044,2021-03-24 20:00:00,34.2559,2021-03-24 19:00:00,41.8047
0,50.423533,18.120739,krapkowicki,OPOLSKIE,benzen,C6H6,2021-03-24 21:00:00,5.15867,2021-03-24 20:00:00,3.92485,2021-03-24 19:00:00,2.13842
0,50.423533,18.120739,krapkowicki,OPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,81.5337,2021-03-24 20:00:00,64.6196,2021-03-24 19:00:00,47.0564
0,50.458989,17.331906,nyski,OPOLSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,101.258,2021-03-24 20:00:00,63.6317,2021-03-24 19:00:00,34.1865
0,50.458989,17.331906,nyski,OPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,121.839,2021-03-24 20:00:00,88.3324,2021-03-24 19:00:00,55.8937
0,50.200778,17.83051,głubczycki,OPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,59.3068,2021-03-24 20:00:00,63.7379,2021-03-24 19:00:00,43.5075
0,50.509334,18.288206,strzelecki,OPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,47.3813,2021-03-24 20:00:00,27.2974,2021-03-24 19:00:00,31.0208
0,50.849509,17.462579,brzeski,OPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,94.1972,2021-03-24 20:00:00,64.9692,2021-03-24 19:00:00,62.3772
0,50.849509,17.462579,brzeski,OPOLSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,82.1525,2021-03-24 20:00:00,57.7933,2021-03-24 19:00:00,53.3115
0,50.849509,17.462579,brzeski,OPOLSKIE,benzen,C6H6,2021-03-24 21:00:00,3.78108,2021-03-24 20:00:00,2.27529,2021-03-24 19:00:00,2.06631
0,50.849509,17.462579,brzeski,OPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,30.318,2021-03-24 20:00:00,27.8351,2021-03-24 19:00:00,31.325
0,50.024242,22.010575,Rzeszów,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,67.9042,2021-03-24 20:00:00,39.4761,2021-03-24 19:00:00,22.6713
0,50.024242,22.010575,Rzeszów,PODKARPACKIE,benzen,C6H6,2021-03-24 21:00:00,2.7972,2021-03-24 20:00:00,1.996,2021-03-24 19:00:00,0.19281
0,50.024242,22.010575,Rzeszów,PODKARPACKIE,tlenek węgla,CO,2021-03-24 21:00:00,1419.44,2021-03-24 20:00:00,727.93,2021-03-24 19:00:00,366.0
0,50.024242,22.010575,Rzeszów,PODKARPACKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,77.3919,2021-03-24 20:00:00,69.4162,2021-03-24 19:00:00,23.4528
0,50.024242,22.010575,Rzeszów,PODKARPACKIE,ozon,O3,2021-03-24 21:00:00,0.82278,2021-03-24 20:00:00,5.74556,2021-03-24 19:00:00,54.4983
0,50.024242,22.010575,Rzeszów,PODKARPACKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,19.5503,2021-03-24 20:00:00,16.7543,2021-03-24 19:00:00,14.129
0,50.040675,22.004656,Rzeszów,PODKARPACKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,64.7892,2021-03-24 20:00:00,63.8522,2021-03-24 19:00:00,32.8189
0,50.040675,22.004656,Rzeszów,PODKARPACKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,83.2384,2021-03-24 20:00:00,82.9463,2021-03-24 19:00:00,94.2228
0,50.040675,22.004656,Rzeszów,PODKARPACKIE,benzen,C6H6,2021-03-24 21:00:00,3.44678,2021-03-24 20:00:00,2.4642,2021-03-24 19:00:00,1.36876
0,50.040675,22.004656,Rzeszów,PODKARPACKIE,tlenek węgla,CO,2021-03-24 21:00:00,899.06,2021-03-24 20:00:00,865.64,2021-03-24 19:00:00,752.99
0,50.040675,22.004656,Rzeszów,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,92.3858,2021-03-24 20:00:00,92.8761,2021-03-24 19:00:00,65.5265
0,50.012083,22.674772,jarosławski,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,241.085,2021-03-24 20:00:00,194.927,2021-03-24 19:00:00,63.6024
0,50.012083,22.674772,jarosławski,PODKARPACKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,148.596,2021-03-24 20:00:00,107.981,2021-03-24 19:00:00,50.8248
0,49.744886,21.454617,jasielski,PODKARPACKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,23.5177,2021-03-24 20:00:00,14.3731,2021-03-24 19:00:00,10.538
0,49.744886,21.454617,jasielski,PODKARPACKIE,ozon,O3,2021-03-24 21:00:00,23.7589,2021-03-24 20:00:00,41.7433,2021-03-24 19:00:00,49.8994
0,49.744886,21.454617,jasielski,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,45.0003,2021-03-24 19:00:00,32.3749
0,49.744886,21.454617,jasielski,PODKARPACKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,,2021-03-24 20:00:00,33.2267,2021-03-24 19:00:00,16.1956
0,49.744886,21.454617,jasielski,PODKARPACKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,7.64046,2021-03-24 20:00:00,5.07595,2021-03-24 19:00:00,2.97789
0,49.690169,21.749700,Krosno,PODKARPACKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,35.0344,2021-03-24 20:00:00,36.0716,2021-03-24 19:00:00,23.6304
0,49.690169,21.749700,Krosno,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,35.9825,2021-03-24 19:00:00,33.1244
0,50.529892,22.112467,niżański,PODKARPACKIE,ozon,O3,2021-03-24 21:00:00,14.2289,2021-03-24 20:00:00,27.4317,2021-03-24 19:00:00,30.8117
0,50.529892,22.112467,niżański,PODKARPACKIE,tlenek węgla,CO,2021-03-24 21:00:00,770.2099999999999,2021-03-24 20:00:00,697.4,2021-03-24 19:00:00,536.24
0,50.529892,22.112467,niżański,PODKARPACKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,35.1351,2021-03-24 20:00:00,34.9986,2021-03-24 19:00:00,46.5636
0,50.529892,22.112467,niżański,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,82.2375,2021-03-24 20:00:00,71.1864,2021-03-24 19:00:00,59.9405
0,50.529892,22.112467,niżański,PODKARPACKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,65.5892,2021-03-24 20:00:00,53.8579,2021-03-24 19:00:00,42.3776
0,49.784339,22.756239,Przemyśl,PODKARPACKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,25.6639,2021-03-24 20:00:00,27.7229,2021-03-24 19:00:00,51.9218
0,49.784339,22.756239,Przemyśl,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,67.0206,2021-03-24 20:00:00,63.4858,2021-03-24 19:00:00,148.094
0,49.784339,22.756239,Przemyśl,PODKARPACKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,51.0221,2021-03-24 20:00:00,42.7658,2021-03-24 19:00:00,50.0016
0,49.784339,22.756239,Przemyśl,PODKARPACKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,10.3994,2021-03-24 20:00:00,8.46872,2021-03-24 19:00:00,10.4516
0,49.784339,22.756239,Przemyśl,PODKARPACKIE,benzen,C6H6,2021-03-24 21:00:00,3.5451,2021-03-24 20:00:00,2.295,2021-03-24 19:00:00,3.01185
0,49.784339,22.756239,Przemyśl,PODKARPACKIE,ozon,O3,2021-03-24 21:00:00,25.3346,2021-03-24 20:00:00,20.8834,2021-03-24 19:00:00,10.9034
0,49.571731,22.195892,sanocki,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,30.4137,2021-03-24 20:00:00,30.7168,2021-03-24 19:00:00,11.1561
0,50.575742,21.688367,Tarnobrzeg,PODKARPACKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,33.82,2021-03-24 20:00:00,,2021-03-24 19:00:00,
0,54.305908,22.307681,gołdapski,WARMIŃSKO-MAZURSKIE,tlenek węgla,CO,2021-03-24 21:00:00,548.6990000000001,2021-03-24 20:00:00,621.531,2021-03-24 19:00:00,593.8299999999999
0,54.305908,22.307681,gołdapski,WARMIŃSKO-MAZURSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,13.426,2021-03-24 20:00:00,17.2383,2021-03-24 19:00:00,15.228
0,54.305908,22.307681,gołdapski,WARMIŃSKO-MAZURSKIE,ozon,O3,2021-03-24 21:00:00,45.0761,2021-03-24 20:00:00,43.7783,2021-03-24 19:00:00,49.8489
0,54.305908,22.307681,gołdapski,WARMIŃSKO-MAZURSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,53.7562,2021-03-24 20:00:00,59.7893,2021-03-24 19:00:00,46.956
0,54.305908,22.307681,gołdapski,WARMIŃSKO-MAZURSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,7.61695,2021-03-24 20:00:00,8.66052,2021-03-24 19:00:00,8.47855
0,54.124819,22.038056,giżycki,WARMIŃSKO-MAZURSKIE,ozon,O3,2021-03-24 21:00:00,42.9734,2021-03-24 20:00:00,45.3074,2021-03-24 19:00:00,51.3566
0,54.124819,22.038056,giżycki,WARMIŃSKO-MAZURSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,0.33333,2021-03-24 20:00:00,0.34519,2021-03-24 19:00:00,0.37243
0,54.124819,22.038056,giżycki,WARMIŃSKO-MAZURSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,5.22586,2021-03-24 20:00:00,5.85769,2021-03-24 19:00:00,6.70456
0,53.828455,22.348450,ełcki,WARMIŃSKO-MAZURSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,5.29362,2021-03-24 20:00:00,5.1729,2021-03-24 19:00:00,5.48252
0,53.828455,22.348450,ełcki,WARMIŃSKO-MAZURSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,14.8364,2021-03-24 20:00:00,11.7489,2021-03-24 19:00:00,17.7253
0,53.828455,22.348450,ełcki,WARMIŃSKO-MAZURSKIE,ozon,O3,2021-03-24 21:00:00,53.5189,2021-03-24 20:00:00,59.7656,2021-03-24 19:00:00,55.4139
0,53.828455,22.348450,ełcki,WARMIŃSKO-MAZURSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,18.7188,2021-03-24 20:00:00,16.9117,2021-03-24 19:00:00,19.0285
0,53.828455,22.348450,ełcki,WARMIŃSKO-MAZURSKIE,pył zawieszony PM2.5,PM2.5,[],[],[],[],[],[]
0,53.694628,19.968892,ostródzki,WARMIŃSKO-MAZURSKIE,tlenek węgla,CO,2021-03-24 21:00:00,383.084,2021-03-24 20:00:00,394.909,2021-03-24 19:00:00,393.414
0,53.694628,19.968892,ostródzki,WARMIŃSKO-MAZURSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,3.48682,2021-03-24 20:00:00,3.32469,2021-03-24 19:00:00,3.46469
0,53.694628,19.968892,ostródzki,WARMIŃSKO-MAZURSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,29.1614,2021-03-24 20:00:00,29.9044,2021-03-24 19:00:00,34.5474
0,53.694628,19.968892,ostródzki,WARMIŃSKO-MAZURSKIE,ozon,O3,2021-03-24 21:00:00,38.3833,2021-03-24 20:00:00,42.0806,2021-03-24 19:00:00,39.5817
0,53.694628,19.968892,ostródzki,WARMIŃSKO-MAZURSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,16.3322,2021-03-24 20:00:00,16.9446,2021-03-24 19:00:00,20.4361
0,53.860702,20.957892,olsztyński,WARMIŃSKO-MAZURSKIE,benzen,C6H6,2021-03-24 21:00:00,1.32018,2021-03-24 20:00:00,2.15876,2021-03-24 19:00:00,7.4651
0,53.860702,20.957892,olsztyński,WARMIŃSKO-MAZURSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,9.82502,2021-03-24 20:00:00,11.3137,2021-03-24 19:00:00,17.1735
